#DATE,Year,PRCP,TMAX,TMIN,,
1913,4980,0,89,68,,
1913,4981,0,88,65,,
1913,4982,0.02,83,69,,
1913,4983,0.14,79,69,,
1913,4984,0,72,53,,
1913,4985,0,80,48,,
1913,4986,0,83,50,,
1913,4987,0,86,49,,
1913,4988,0,89,57,,
1913,4989,0,94,61,,
1913,4990,0,82,55,,
1913,4991,0,80,46,,
1913,4992,0,87,52,,
1913,4993,0,96,57,,
1913,4994,0,97,58,,
1913,4995,0,98,61,,
1913,4996,0,85,67,,
1913,4997,0,91,61,,
1913,4998,0.09,93,63,,
1913,4999,0.14,89,65,,
1913,5000,0,83,64,,
1913,5001,0,78,53,,
1913,5002,0,83,47,,
1913,5003,0.17,88,47,,
1913,5004,0.3,69,58,,
1913,5005,0,66,47,,
1913,5006,0,68,41,,
1913,5007,0,73,48,,
1913,5008,0.27,77,59,,
1913,5009,0.94,71,66,,
1913,5010,0.01,67,60,,
1913,5011,0,73,56,,
1913,5012,0.47,72,55,,
1913,5013,0.02,55,45,,
1913,5014,0,49,41,,
1913,5015,0,69,30,,
1913,5016,0,79,49,,
1913,5017,0,78,46,,
1913,5018,0,63,50,,
1913,5019,0,65,35,,
1913,5020,0.06,71,37,,
1913,5021,0.02,77,61,,
1913,5022,0.09,80,53,,
1913,5023,0,70,49,,
1913,5024,0,67,53,,
1913,5025,0,69,51,,
1913,5026,0,78,39,,
1913,5027,0,82,45,,
1913,5028,0,84,60,,
1913,5029,0,86,60,,
1913,5030,0,84,51,,
1913,5031,0,85,57,,
1913,5032,0,88,59,,
1913,5033,0.48,77,51,,
1913,5034,0,69,35,,
1913,5035,0,67,33,,
1913,5036,0,73,41,,
1913,5037,0,77,40,,
1913,5038,0,77,46,,
1913,5039,0.29,66,53,,
1913,5040,0,65,47,,
1913,5041,0.27,48,36,,
1913,5042,0.48,46,34,,
1913,5043,0.02,40,28,,
1913,5044,0.6,51,24,,
1913,5045,0.4,53,48,,
1913,5046,0.25,55,48,,
1913,5047,0,54,42,,
1913,5048,0,62,28,,
1913,5049,0.35,60,41,,
1913,5050,0,53,40,,
1913,5051,0,47,34,,
1913,5052,0.02,44,32,,
1913,5053,0,40,33,,
1913,5054,0,42,20,,
1913,5055,0,51,21,,
1913,5056,0,60,29,,
1913,5057,0,55,30,,
1913,5058,0,53,23,,
1913,5059,0,65,27,,
1913,5060,0.46,59,41,,
1913,5061,0.05,55,35,,
1913,5062,0.09,35,28,,
1913,5063,0,30,22,,
1913,5064,0,33,14,,
1913,5065,0,62,23,,
1913,5066,0.49,62,55,,
1913,5067,0.29,59,43,,
1913,5068,0.62,44,38,,
1913,5069,0.13,48,37,,
1913,5070,0,44,32,,
1913,5071,0,64,35,,
1913,5072,0,69,53,,
1913,5073,0,70,60,,
1913,5074,0,70,47,,
1913,5075,0.07,74,58,,
1913,5076,0,67,43,,
1913,5077,0,51,31,,
1913,5078,0.09,50,23,,
1913,5079,0.2,47,41,,
1913,5080,0.01,49,45,,
1913,5081,0.85,56,47,,
1913,5082,0.28,58,52,,
1913,5083,0.5,58,54,,
1913,5084,0,57,51,,
1913,5085,0,60,45,,
1913,5086,0,58,51,,
1913,5087,0,52,39,,
1913,5088,0,55,34,,
1913,5089,0.05,54,38,,
1913,5090,0.02,51,21,,
1913,5091,0,30,16,,
1913,5092,0,35,18,,
1913,5093,0,39,27,,
1913,5094,0,37,19,,
1913,5095,0,52,23,,
1913,5096,0,51,24,,
1913,5097,0,53,26,,
1913,5098,0,42,27,,
1913,5099,0,44,29,,
1913,5100,0,45,33,,
1913,5101,0,42,29,,
1913,5102,0,39,18,,
1913,5103,0.11,45,21,,
1913,5104,0,39,25,,
1913,5105,0,34,17,,
1913,5106,0.1,39,31,,
1913,5107,0,36,34,,
1913,5108,0.1,35,31,,
1913,5109,0,31,20,,
1913,5110,0,30,11,,
1913,5111,0,29,20,,
1913,5112,0,29,17,,
1913,5113,0,30,27,,
1913,5114,0,29,25,,
1914,5115,0,34,27,,
1914,5116,0.12,34,28,,
1914,5117,0.03,34,31,,
1914,5118,0.44,34,30,,
1914,5119,0,30,28,,
1914,5120,0,30,28,,
1914,5121,0,37,29,,
1914,5122,0,45,28,,
1914,5123,0,42,32,,
1914,5124,0,32,23,,
1914,5125,0,29,20,,
1914,5126,0,29,8,,
1914,5127,0,24,8,,
1914,5128,0,43,16,,
1914,5129,0,45,29,,
1914,5130,0,49,34,,
1914,5131,0,38,27,,
1914,5132,0.1,33,23,,
1914,5133,0,46,33,,
1914,5134,0.01,46,32,,
1914,5135,0.01,32,24,,
1914,5136,0.02,30,22,,
1914,5137,0,55,30,,
1914,5138,0.28,48,28,,
1914,5139,0,32,27,,
1914,5140,0.02,50,32,,
1914,5141,0,63,48,,
1914,5142,0,66,36,,
1914,5143,0,67,31,,
1914,5144,0.37,32,27,,
1914,5145,0.8,33,27,,
1914,5146,0,32,20,,
1914,5147,0.01,48,20,,
1914,5148,0.01,49,31,,
1914,5149,0,31,20,,
1914,5150,0,35,20,,
1914,5151,0.35,45,28,,
1914,5152,0.01,30,11,,
1914,5153,0,20,6,,
1914,5154,0,36,4,,
1914,5155,0.02,28,18,,
1914,5156,0,23,14,,
1914,5157,0.01,15,9,,
1914,5158,0.25,15,11,,
1914,5159,0.01,22,3,,
1914,5160,0.09,23,-8,,
1914,5161,0,16,4,,
1914,5162,0,42,15,,
1914,5163,0.82,38,23,,
1914,5164,0.22,34,16,,
1914,5165,0,23,7,,
1914,5166,0,33,1,,
1914,5167,0.08,36,10,,
1914,5168,0.44,12,2,,
1914,5169,0,14,-7,,
1914,5170,0,31,-10,,
1914,5171,0,38,-5,,
1914,5172,0,40,13,,
1914,5173,0.03,41,20,,
1914,5174,0.04,34,13,,
1914,5175,0,27,12,,
1914,5176,0.01,38,10,,
1914,5177,0,38,22,,
1914,5178,0,40,23,,
1914,5179,0.05,41,25,,
1914,5180,0.07,35,29,,
1914,5181,0.06,29,25,,
1914,5182,0,34,12,,
1914,5183,0,44,24,,
1914,5184,0.03,33,12,,
1914,5185,0,35,9,,
1914,5186,0,50,24,,
1914,5187,0,62,34,,
1914,5188,0,66,29,,
1914,5189,0,55,30,,
1914,5190,0.12,48,26,,
1914,5191,0.01,32,22,,
1914,5192,0.01,26,22,,
1914,5193,0,31,19,,
1914,5194,0,38,19,,
1914,5195,0.02,35,29,,
1914,5196,0,41,27,,
1914,5197,0,64,30,,
1914,5198,0,57,42,,
1914,5199,0.02,67,41,,
1914,5200,1.52,57,42,,
1914,5201,0,57,41,,
1914,5202,0.18,65,46,,
1914,5203,0.02,59,44,,
1914,5204,0,54,43,,
1914,5205,0.87,60,47,,
1914,5206,0,51,40,,
1914,5207,0,40,32,,
1914,5208,0,42,31,,
1914,5209,0,38,31,,
1914,5210,0.31,53,32,,
1914,5211,0.99,53,37,,
1914,5212,0,37,24,,
1914,5213,0,41,21,,
1914,5214,0,51,25,,
1914,5215,0.52,47,30,,
1914,5216,0,57,26,,
1914,5217,0,65,31,,
1914,5218,0.16,59,41,,
1914,5219,0.03,51,40,,
1914,5220,0,67,37,,
1914,5221,0,77,40,,
1914,5222,0,83,53,,
1914,5223,0.29,67,39,,
1914,5224,0,39,35,,
1914,5225,0,66,28,,
1914,5226,0,80,43,,
1914,5227,0,65,43,,
1914,5228,0.4,79,50,,
1914,5229,0.1,77,60,,
1914,5230,0,78,56,,
1914,5231,0.08,82,54,,
1914,5232,0.02,84,59,,
1914,5233,0.02,71,51,,
1914,5234,0,51,32,,
1914,5235,0,59,30,,
1914,5236,0,63,31,,
1914,5237,0,75,43,,
1914,5238,0.26,74,60,,
1914,5239,0.54,74,55,,
1914,5240,0,67,46,,
1914,5241,0.5,67,46,,
1914,5242,0.28,50,45,,
1914,5243,0,68,47,,
1914,5244,0,77,50,,
1914,5245,0,80,59,,
1914,5246,0.09,75,45,,
1914,5247,0,49,36,,
1914,5248,0.01,63,34,,
1914,5249,0,65,37,,
1914,5250,0,66,35,,
1914,5251,0,71,36,,
1914,5252,0,76,40,,
1914,5253,0,80,43,,
1914,5254,0,83,47,,
1914,5255,0,82,47,,
1914,5256,0,78,51,,
1914,5257,0,74,51,,
1914,5258,0,84,50,,
1914,5259,0,91,59,,
1914,5260,0,91,65,,
1914,5261,0,90,63,,
1914,5262,0,92,60,,
1914,5263,0,91,62,,
1914,5264,0,83,54,,
1914,5265,0,86,50,,
1914,5266,0.23,75,50,,
1914,5267,0,75,48,,
1914,5268,0,84,45,,
1914,5269,1.12,92,65,,
1914,5270,0.01,71,59,,
1914,5271,0,85,57,,
1914,5272,0,89,65,,
1914,5273,0,91,65,,
1914,5274,0,93,65,,
1914,5275,0,94,61,,
1914,5276,0,94,64,,
1914,5277,0,78,58,,
1914,5278,0,79,52,,
1914,5279,0,82,60,,
1914,5280,0,77,56,,
1914,5281,0,71,48,,
1914,5282,0,78,43,,
1914,5283,0,82,53,,
1914,5284,0,79,54,,
1914,5285,0,80,47,,
1914,5286,0,95,56,,
1914,5287,0.61,87,69,,
1914,5288,0.06,85,67,,
1914,5289,0,95,67,,
1914,5290,0.95,95,68,,
1914,5291,0.17,92,65,,
1914,5292,0,95,66,,
1914,5293,0,71,58,,
1914,5294,0,63,48,,
1914,5295,0,76,44,,
1914,5296,0.33,68,59,,
1914,5297,0,80,57,,
1914,5298,0,80,55,,
1914,5299,0,85,57,,
1914,5300,0,87,54,,
1914,5301,0,87,55,,
1914,5302,0,88,55,,
1914,5303,0,90,57,,
1914,5304,0,94,62,,
1914,5305,0,95,64,,
1914,5306,0,99,63,,
1914,5307,0,100,63,,
1914,5308,3.26,90,66,,
1914,5309,0.01,79,67,,
1914,5310,0,82,69,,
1914,5311,0.49,91,67,,
1914,5312,0,86,62,,
1914,5313,0,80,54,,
1914,5314,0,80,49,,
1914,5315,0,87,60,,
1914,5316,0,90,62,,
1914,5317,0,94,63,,
1914,5318,0,95,64,,
1914,5319,0,94,70,,
1914,5320,0.25,92,71,,
1914,5321,0,92,68,,
1914,5322,0,91,65,,
1914,5323,0,82,60,,
1914,5324,0,78,53,,
1914,5325,0,78,48,,
1914,5326,0,83,52,,
1914,5327,0,87,52,,
1914,5328,0,88,61,,
1914,5329,0,83,57,,
1914,5330,0,81,53,,
1914,5331,0,87,50,,
1914,5332,0.08,93,51,,
1914,5333,0.94,92,66,,
1914,5334,0,89,61,,
1914,5335,0.85,90,69,,
1914,5336,0.25,86,68,,
1914,5337,0.2,73,65,,
1914,5338,0,81,59,,
1914,5339,0,84,58,,
1914,5340,0,82,60,,
1914,5341,0,81,51,,
1914,5342,0,86,52,,
1914,5343,0,91,62,,
1914,5344,0,92,66,,
1914,5345,0,95,70,,
1914,5346,0.69,79,66,,
1914,5347,0.03,82,59,,
1914,5348,0,84,55,,
1914,5349,0,93,58,,
1914,5350,0.31,77,63,,
1914,5351,0.29,67,58,,
1914,5352,0,80,55,,
1914,5353,0,82,55,,
1914,5354,1.28,69,63,,
1914,5355,0.06,72,56,,
1914,5356,0,79,53,,
1914,5357,0,78,61,,
1914,5358,1.23,88,67,,
1914,5359,0.08,77,53,,
1914,5360,0,75,49,,
1914,5361,0,68,48,,
1914,5362,0,77,45,,
1914,5363,0.14,79,62,,
1914,5364,0,75,56,,
1914,5365,0,63,49,,
1914,5366,0,67,44,,
1914,5367,0.01,66,41,,
1914,5368,0.14,67,51,,
1914,5369,0,64,47,,
1914,5370,0,74,50,,
1914,5371,0,79,59,,
1914,5372,0,82,58,,
1914,5373,0,81,46,,
1914,5374,0,83,47,,
1914,5375,0,85,60,,
1914,5376,0,87,58,,
1914,5377,0,91,56,,
1914,5378,0,90,60,,
1914,5379,0.13,86,63,,
1914,5380,0.35,67,52,,
1914,5381,0,70,45,,
1914,5382,0,62,40,,
1914,5383,0,67,35,,
1914,5384,0,71,38,,
1914,5385,0,76,44,,
1914,5386,0,79,44,,
1914,5387,0,77,44,,
1914,5388,0,72,40,,
1914,5389,0,76,42,,
1914,5390,0,77,48,,
1914,5391,0,72,59,,
1914,5392,0,79,57,,
1914,5393,0,84,58,,
1914,5394,0,82,55,,
1914,5395,0.48,82,56,,
1914,5396,0.02,73,61,,
1914,5397,0.2,72,61,,
1914,5398,0,66,41,,
1914,5399,0,67,39,,
1914,5400,0,59,50,,
1914,5401,0.64,60,54,,
1914,5402,1.14,60,55,,
1914,5403,0.09,62,43,,
1914,5404,0.2,54,43,,
1914,5405,0.18,57,47,,
1914,5406,0,51,46,,
1914,5407,0,75,43,,
1914,5408,0,75,43,,
1914,5409,0,76,41,,
1914,5410,0,69,49,,
1914,5411,0,69,44,,
1914,5412,0,59,41,,
1914,5413,0.06,51,28,,
1914,5414,0,43,23,,
1914,5415,0,54,25,,
1914,5416,0,51,32,,
1914,5417,0,59,27,,
1914,5418,0,67,28,,
1914,5419,0,69,37,,
1914,5420,0,64,35,,
1914,5421,0,71,36,,
1914,5422,0,62,31,,
1914,5423,0,55,27,,
1914,5424,0,63,38,,
1914,5425,0.15,76,42,,
1914,5426,0.52,47,32,,
1914,5427,0,47,28,,
1914,5428,0,55,33,,
1914,5429,0,53,29,,
1914,5430,0,62,35,,
1914,5431,0,56,34,,
1914,5432,0,65,36,,
1914,5433,0.19,58,36,,
1914,5434,0,36,21,,
1914,5435,0,32,15,,
1914,5436,0,40,15,,
1914,5437,0,37,11,,
1914,5438,0,23,9,,
1914,5439,0,42,17,,
1914,5440,0,38,13,,
1914,5441,0,42,10,,
1914,5442,0,56,26,,
1914,5443,0,60,25,,
1914,5444,0,60,38,,
1914,5445,0,52,31,,
1914,5446,0,53,30,,
1914,5447,0.19,55,45,,
1914,5448,0.02,59,51,,
1914,5449,0,60,48,,
1914,5450,0,57,48,,
1914,5451,0.07,50,38,,
1914,5452,1.3,44,38,,
1914,5453,0.08,41,37,,
1914,5454,0.12,40,37,,
1914,5455,0.02,40,34,,
1914,5456,0.42,34,30,,
1914,5457,0.03,31,27,,
1914,5458,0.06,28,26,,
1914,5459,0,29,23,,
1914,5460,0,29,23,,
1914,5461,0.3,33,15,,
1914,5462,0,15,-4,,
1914,5463,0,8,-9,,
1914,5464,0,19,-4,,
1914,5465,0,16,-12,,
1914,5466,0,34,11,,
1914,5467,0.34,34,16,,
1914,5468,0.29,34,9,,
1914,5469,0.04,34,11,,
1914,5470,0,20,11,,
1914,5471,0,21,12,,
1914,5472,0.05,32,15,,
1914,5473,0,15,-2,,
1914,5474,0,15,-9,,
1914,5475,0,29,13,,
1914,5476,0,39,19,,
1914,5477,0.32,40,31,,
1914,5478,0,31,8,,
1914,5479,0,21,4,,
1915,5480,0,36,14,,
1915,5481,0,34,9,,
1915,5482,0,28,7,,
1915,5483,0,35,16,,
1915,5484,0,41,16,,
1915,5485,0.6,45,32,,
1915,5486,0,37,31,,
1915,5487,0,32,19,,
1915,5488,0,35,16,,
1915,5489,0,42,19,,
1915,5490,0,37,34,,
1915,5491,0.02,34,30,,
1915,5492,0,37,27,,
1915,5493,0,41,25,,
1915,5494,0,43,21,,
1915,5495,0.36,50,33,,
1915,5496,0,51,29,,
1915,5497,0.46,31,25,,
1915,5498,0.03,29,24,,
1915,5499,0.04,27,21,,
1915,5500,0.02,23,10,,
1915,5501,0.52,34,15,,
1915,5502,0,26,-12,,
1915,5503,0.12,17,-18,,
1915,5504,0.19,24,-8,,
1915,5505,0,27,-11,,
1915,5506,0,29,-9,,
1915,5507,0,18,-14,,
1915,5508,0,18,-14,,
1915,5509,0.19,35,-1,,
1915,5510,0.75,43,34,,
1915,5511,0.14,44,32,,
1915,5512,0.04,35,29,,
1915,5513,0.02,29,25,,
1915,5514,0,38,29,,
1915,5515,0.58,43,34,,
1915,5516,0.03,34,23,,
1915,5517,0.01,23,19,,
1915,5518,0,27,18,,
1915,5519,0,29,18,,
1915,5520,0,40,20,,
1915,5521,0,55,40,,
1915,5522,0.02,49,41,,
1915,5523,0,59,39,,
1915,5524,0,59,35,,
1915,5525,0,39,33,,
1915,5526,0,36,22,,
1915,5527,0,39,19,,
1915,5528,0,43,24,,
1915,5529,0,48,30,,
1915,5530,0,54,27,,
1915,5531,0,53,27,,
1915,5532,0,57,45,,
1915,5533,0.16,59,40,,
1915,5534,0.01,40,32,,
1915,5535,0.04,33,29,,
1915,5536,0,37,23,,
1915,5537,0,37,19,,
1915,5538,0,33,20,,
1915,5539,0,39,15,,
1915,5540,0,40,21,,
1915,5541,0,33,20,,
1915,5542,0,37,21,,
1915,5543,0.65,43,34,,
1915,5544,0.05,39,30,,
1915,5545,0.01,34,29,,
1915,5546,0,39,25,,
1915,5547,0,45,20,,
1915,5548,0,46,23,,
1915,5549,0,41,29,,
1915,5550,0,43,23,,
1915,5551,0,47,21,,
1915,5552,0,51,25,,
1915,5553,0,41,35,,
1915,5554,0,41,27,,
1915,5555,0,40,21,,
1915,5556,0.09,42,25,,
1915,5557,0.19,42,33,,
1915,5558,0.16,40,30,,
1915,5559,0,36,24,,
1915,5560,0,38,27,,
1915,5561,0,43,32,,
1915,5562,0,49,35,,
1915,5563,0.13,47,36,,
1915,5564,0,37,23,,
1915,5565,0,40,18,,
1915,5566,0,45,22,,
1915,5567,0,36,15,,
1915,5568,0,38,16,,
1915,5569,0,44,19,,
1915,5570,0,38,20,,
1915,5571,0,43,23,,
1915,5572,0,44,22,,
1915,5573,0.03,56,19,,
1915,5574,0,66,40,,
1915,5575,0,75,34,,
1915,5576,0,62,42,,
1915,5577,0,71,40,,
1915,5578,0.19,78,46,,
1915,5579,1.13,68,40,,
1915,5580,0.03,55,37,,
1915,5581,0.11,50,37,,
1915,5582,0,52,35,,
1915,5583,0,57,30,,
1915,5584,0,62,30,,
1915,5585,0.13,69,42,,
1915,5586,0,60,35,,
1915,5587,0,72,35,,
1915,5588,0,79,41,,
1915,5589,0.02,84,48,,
1915,5590,0.02,64,55,,
1915,5591,0.42,69,56,,
1915,5592,0,81,54,,
1915,5593,0.12,84,55,,
1915,5594,0,85,59,,
1915,5595,0,88,56,,
1915,5596,0,83,56,,
1915,5597,0,83,56,,
1915,5598,0,69,46,,
1915,5599,0,69,40,,
1915,5600,0,64,41,,
1915,5601,0.13,72,39,,
1915,5602,0,79,51,,
1915,5603,0,54,42,,
1915,5604,0.16,60,35,,
1915,5605,0.25,59,41,,
1915,5606,0.31,70,47,,
1915,5607,0,70,44,,
1915,5608,0,54,38,,
1915,5609,0,67,33,,
1915,5610,0,72,39,,
1915,5611,0,78,52,,
1915,5612,0.08,75,49,,
1915,5613,0.19,73,54,,
1915,5614,1.15,73,49,,
1915,5615,0.05,75,50,,
1915,5616,0,51,37,,
1915,5617,0,59,35,,
1915,5618,0,58,44,,
1915,5619,0.76,70,47,,
1915,5620,0.01,79,55,,
1915,5621,0,67,51,,
1915,5622,0,66,44,,
1915,5623,0.02,72,51,,
1915,5624,0.16,77,48,,
1915,5625,0.44,68,44,,
1915,5626,0.07,58,41,,
1915,5627,0.23,70,52,,
1915,5628,0.74,72,55,,
1915,5629,0.06,57,51,,
1915,5630,0,66,55,,
1915,5631,0.1,72,56,,
1915,5632,0,68,57,,
1915,5633,0,72,53,,
1915,5634,0,75,53,,
1915,5635,0,81,55,,
1915,5636,0,91,63,,
1915,5637,0.45,85,53,,
1915,5638,0,66,45,,
1915,5639,0,67,48,,
1915,5640,0,74,44,,
1915,5641,0,80,62,,
1915,5642,0,85,61,,
1915,5643,0.14,89,65,,
1915,5644,0.89,81,59,,
1915,5645,1.38,69,54,,
1915,5646,0,78,51,,
1915,5647,0,82,55,,
1915,5648,0.53,82,58,,
1915,5649,0,75,63,,
1915,5650,0.17,75,63,,
1915,5651,0,79,61,,
1915,5652,0,75,52,,
1915,5653,0,71,47,,
1915,5654,0,77,43,,
1915,5655,0,80,58,,
1915,5656,0,84,58,,
1915,5657,0,83,60,,
1915,5658,0,85,55,,
1915,5659,0.02,73,64,,
1915,5660,0,81,60,,
1915,5661,0,77,58,,
1915,5662,0,80,59,,
1915,5663,0.15,67,51,,
1915,5664,0.5,80,48,,
1915,5665,0,70,52,,
1915,5666,0,78,48,,
1915,5667,2.94,78,59,,
1915,5668,0.01,72,53,,
1915,5669,0,78,57,,
1915,5670,0.18,82,60,,
1915,5671,0.08,83,65,,
1915,5672,0,84,64,,
1915,5673,0,88,62,,
1915,5674,0.04,88,64,,
1915,5675,0,91,69,,
1915,5676,0.28,92,69,,
1915,5677,0,84,65,,
1915,5678,0.25,89,61,,
1915,5679,0,80,65,,
1915,5680,0.04,78,60,,
1915,5681,0,76,54,,
1915,5682,0,77,50,,
1915,5683,0,81,50,,
1915,5684,0,81,51,,
1915,5685,0,84,58,,
1915,5686,0,82,62,,
1915,5687,0,79,58,,
1915,5688,0.22,80,64,,
1915,5689,0.12,84,68,,
1915,5690,0,85,68,,
1915,5691,0,89,69,,
1915,5692,0,84,68,,
1915,5693,1.04,83,68,,
1915,5694,0.04,84,66,,
1915,5695,0,69,60,,
1915,5696,0,65,56,,
1915,5697,0,74,58,,
1915,5698,0,80,56,,
1915,5699,0.95,79,61,,
1915,5700,0,81,58,,
1915,5701,0,78,62,,
1915,5702,1.28,74,63,,
1915,5703,0.04,69,64,,
1915,5704,0,77,61,,
1915,5705,0.25,73,63,,
1915,5706,0,81,62,,
1915,5707,0.24,85,59,,
1915,5708,0.11,73,57,,
1915,5709,0,69,52,,
1915,5710,0,73,48,,
1915,5711,1.02,68,54,,
1915,5712,0.55,65,61,,
1915,5713,0,76,55,,
1915,5714,0,78,53,,
1915,5715,0.11,75,59,,
1915,5716,0,68,50,,
1915,5717,0,78,47,,
1915,5718,0,70,54,,
1915,5719,0,73,54,,
1915,5720,0.19,72,51,,
1915,5721,0,59,40,,
1915,5722,0,66,37,,
1915,5723,0,75,44,,
1915,5724,0,79,48,,
1915,5725,0,69,54,,
1915,5726,0.02,75,62,,
1915,5727,0.96,67,62,,
1915,5728,0,71,56,,
1915,5729,0.08,79,53,,
1915,5730,0,84,64,,
1915,5731,0.04,82,63,,
1915,5732,0,83,60,,
1915,5733,0,81,64,,
1915,5734,0,85,65,,
1915,5735,0,86,65,,
1915,5736,0.01,86,69,,
1915,5737,0,85,66,,
1915,5738,0,84,63,,
1915,5739,0.15,79,67,,
1915,5740,0.54,75,64,,
1915,5741,0,77,59,,
1915,5742,0.01,75,55,,
1915,5743,0,58,40,,
1915,5744,0,63,39,,
1915,5745,0,67,39,,
1915,5746,0,74,46,,
1915,5747,0,76,50,,
1915,5748,1.24,77,52,,
1915,5749,0.59,57,48,,
1915,5750,0,63,46,,
1915,5751,0,63,42,,
1915,5752,0.08,64,42,,
1915,5753,0.16,59,50,,
1915,5754,0,67,45,,
1915,5755,0,75,49,,
1915,5756,0.04,79,50,,
1915,5757,0,54,40,,
1915,5758,0,57,34,,
1915,5759,0,57,36,,
1915,5760,0,49,35,,
1915,5761,0,49,29,,
1915,5762,0,56,29,,
1915,5763,0,67,42,,
1915,5764,0,68,45,,
1915,5765,0.35,70,57,,
1915,5766,0.14,69,59,,
1915,5767,0,62,56,,
1915,5768,0,65,49,,
1915,5769,0.53,71,45,,
1915,5770,0.26,67,56,,
1915,5771,0,68,52,,
1915,5772,0,74,49,,
1915,5773,0,64,40,,
1915,5774,0,64,34,,
1915,5775,0,59,36,,
1915,5776,0,59,42,,
1915,5777,0,73,44,,
1915,5778,0,67,36,,
1915,5779,0,61,31,,
1915,5780,0,72,29,,
1915,5781,0,61,34,,
1915,5782,0,62,32,,
1915,5783,0,70,34,,
1915,5784,0,71,48,,
1915,5785,0,56,30,,
1915,5786,0,53,26,,
1915,5787,0.05,65,40,,
1915,5788,0,53,31,,
1915,5789,0,63,41,,
1915,5790,0,73,42,,
1915,5791,0.05,66,41,,
1915,5792,0,53,31,,
1915,5793,0,60,38,,
1915,5794,0.4,72,54,,
1915,5795,0,54,28,,
1915,5796,0,52,25,,
1915,5797,0.09,46,29,,
1915,5798,0.02,35,21,,
1915,5799,0,46,21,,
1915,5800,0,51,22,,
1915,5801,1.3,50,36,,
1915,5802,0.14,47,34,,
1915,5803,0,53,33,,
1915,5804,0,39,25,,
1915,5805,0,35,25,,
1915,5806,0.01,45,30,,
1915,5807,0,48,23,,
1915,5808,0,64,41,,
1915,5809,0.06,62,46,,
1915,5810,0.02,47,33,,
1915,5811,0.04,51,32,,
1915,5812,0.01,35,21,,
1915,5813,0,32,21,,
1915,5814,0.02,37,28,,
1915,5815,0,35,18,,
1915,5816,0.02,35,18,,
1915,5817,0,34,22,,
1915,5818,0,37,22,,
1915,5819,0,34,17,,
1915,5820,0,38,19,,
1915,5821,0,41,32,,
1915,5822,0,35,20,,
1915,5823,0,33,17,,
1915,5824,0.16,31,27,,
1915,5825,0.1,34,30,,
1915,5826,0.03,32,24,,
1915,5827,0,25,5,,
1915,5828,0,27,4,,
1915,5829,0.6,41,25,,
1915,5830,0.51,49,29,,
1915,5831,0,29,25,,
1915,5832,0,31,19,,
1915,5833,0,33,18,,
1915,5834,0,41,16,,
1915,5835,0,45,31,,
1915,5836,0.14,43,31,,
1915,5837,0.57,35,30,,
1915,5838,0.16,35,22,,
1915,5839,0,35,21,,
1915,5840,0.42,40,27,,
1915,5841,0.12,27,22,,
1915,5842,0.99,33,27,,
1915,5843,0.03,35,30,,
1915,5844,0.02,41,33,,
1916,5845,0.81,61,38,,
1916,5846,0,57,31,,
1916,5847,0,35,20,,
1916,5848,0.04,52,22,,
1916,5849,0.22,55,21,,
1916,5850,0,23,14,,
1916,5851,0,30,18,,
1916,5852,0,34,14,,
1916,5853,0,40,20,,
1916,5854,0.42,46,35,,
1916,5855,0.51,35,32,,
1916,5856,1.09,66,19,,
1916,5857,0,20,5,,
1916,5858,0,17,4,,
1916,5859,0,32,14,,
1916,5860,0.02,32,-1,,
1916,5861,0,10,-3,,
1916,5862,0,19,9,,
1916,5863,0,28,2,,
1916,5864,0.38,46,28,,
1916,5865,0.33,63,42,,
1916,5866,0.03,51,28,,
1916,5867,0,45,24,,
1916,5868,0,54,31,,
1916,5869,0,58,39,,
1916,5870,0.02,58,43,,
1916,5871,0.3,66,39,,
1916,5872,0.6,41,34,,
1916,5873,0.47,55,36,,
1916,5874,2,59,49,,
1916,5875,0.84,56,27,,
1916,5876,0,28,17,,
1916,5877,0,22,15,,
1916,5878,0,23,11,,
1916,5879,0,29,11,,
1916,5880,0,40,29,,
1916,5881,0.21,33,20,,
1916,5882,0,20,-9,,
1916,5883,0.02,30,-7,,
1916,5884,0,32,12,,
1916,5885,0,35,9,,
1916,5886,0,51,29,,
1916,5887,0.34,36,21,,
1916,5888,0.04,22,9,,
1916,5889,0,19,1,,
1916,5890,0,31,9,,
1916,5891,0,43,17,,
1916,5892,0,49,29,,
1916,5893,0,39,19,,
1916,5894,0,35,19,,
1916,5895,0,42,31,,
1916,5896,0,35,26,,
1916,5897,0,63,27,,
1916,5898,0.03,47,31,,
1916,5899,0,37,30,,
1916,5900,0,35,26,,
1916,5901,0,31,22,,
1916,5902,0,27,15,,
1916,5903,0,28,12,,
1916,5904,0,32,15,,
1916,5905,0.28,35,17,,
1916,5906,0,30,5,,
1916,5907,0,26,3,,
1916,5908,0,35,3,,
1916,5909,0,34,19,,
1916,5910,0.37,60,33,,
1916,5911,0.13,53,27,,
1916,5912,0.01,27,15,,
1916,5913,0,40,14,,
1916,5914,0,41,24,,
1916,5915,0,37,16,,
1916,5916,0,56,29,,
1916,5917,0,60,32,,
1916,5918,0.29,38,18,,
1916,5919,0,22,11,,
1916,5920,0,30,5,,
1916,5921,0,27,13,,
1916,5922,0,41,19,,
1916,5923,0,40,24,,
1916,5924,0,40,26,,
1916,5925,0.03,58,31,,
1916,5926,0.04,55,27,,
1916,5927,0,45,22,,
1916,5928,0,68,35,,
1916,5929,0.16,75,49,,
1916,5930,0.9,68,50,,
